id,role_id,skill_id,category,weight_raw,weight_normalized,expected_level,is_critical,threshold,penalty
1252,88,291,knowledge,0.6094,0.087249,0.8,False,0.0,0.0
1253,88,420,knowledge,0.4844,0.069353,0.65,False,0.0,0.0
1254,88,268,knowledge,0.2813,0.040274,0.5,False,0.0,0.0
1255,88,309,knowledge,0.2344,0.03356,0.5,False,0.0,0.0
1256,42,25,Language,0.4634,0.065856,0.65,False,0.0,0.0
1257,42,24,Language,0.4024,0.057187,0.65,False,0.0,0.0
1258,42,3,Language,0.2317,0.032928,0.5,False,0.0,0.0
1259,42,151,software,0.8293,0.117855,0.9,True,0.54,0.05
1260,42,172,software,0.5122,0.072791,0.8,False,0.0,0.0
1261,42,251,software,0.4268,0.060654,0.65,False,0.0,0.0
1262,42,152,software,0.378,0.053719,0.65,False,0.0,0.0
1263,42,273,software,0.3659,0.052,0.65,False,0.0,0.0
1264,42,68,software,0.3415,0.048532,0.65,False,0.0,0.0
1265,42,96,software,0.3049,0.043331,0.65,False,0.0,0.0
1266,42,222,framework,0.2927,0.041597,0.5,False,0.0,0.0
1267,42,286,knowledge,0.7073,0.100517,0.9,True,0.54,0.05
1268,42,351,knowledge,0.6585,0.093582,0.8,True,0.48,0.05
1269,42,321,knowledge,0.6098,0.086661,0.8,True,0.48,0.05
1270,42,398,knowledge,0.2683,0.038129,0.5,False,0.0,0.0
1271,42,342,knowledge,0.2439,0.034662,0.5,False,0.0,0.0
1272,79,25,Language,0.56,0.082516,0.8,False,0.0,0.0
1273,79,24,Language,0.4,0.05894,0.65,False,0.0,0.0
1274,79,3,Language,0.3333,0.049111,0.65,False,0.0,0.0
1275,79,128,software,0.7333,0.108051,0.9,True,0.54,0.05
1276,79,148,software,0.64,0.094303,0.8,False,0.0,0.0
1277,79,142,software,0.4267,0.062874,0.65,False,0.0,0.0
1278,79,352,framework,0.3733,0.055005,0.65,False,0.0,0.0
1279,79,282,knowledge,0.9067,0.133602,0.9,True,0.54,0.05
1280,79,368,knowledge,0.6,0.08841,0.8,False,0.0,0.0
1281,79,377,knowledge,0.5067,0.074662,0.8,False,0.0,0.0
1282,79,288,knowledge,0.5333,0.078581,0.8,False,0.0,0.0
1283,79,382,knowledge,0.7733,0.113945,0.9,True,0.54,0.05
1284,25,22,Language,0.8529,0.101216,0.9,True,0.54,0.05
1285,25,13,Language,0.9118,0.108206,0.9,True,0.54,0.05
1286,25,16,Language,0.8088,0.095983,0.9,True,0.54,0.05
1287,25,30,Language,0.7059,0.083771,0.9,False,0.0,0.0
1288,25,158,software,1,0.118673,0.9,True,0.54,0.05
1289,25,330,software,0.6176,0.073293,0.8,False,0.0,0.0
1290,25,71,software,0.4559,0.054103,0.65,False,0.0,0.0
1291,25,257,framework,0.5,0.059337,0.8,False,0.0,0.0
1292,25,178,framework,0.4118,0.04887,0.65,False,0.0,0.0
1293,25,231,framework,0.2647,0.031413,0.5,False,0.0,0.0
1294,25,206,framework,0.2206,0.026179,0.5,False,0.0,0.0
1295,25,402,knowledge,0.5147,0.061081,0.8,False,0.0,0.0
1296,25,421,knowledge,0.4265,0.050614,0.65,False,0.0,0.0
1297,25,390,knowledge,0.3824,0.045381,0.65,False,0.0,0.0
1298,25,383,knowledge,0.3529,0.04188,0.65,False,0.0,0.0
